month,regional_team,chemical,bnf_name,items,quantity,total_list_size,rate
2020-01-01,Y60,Atorvastatin,Lipitor 10mg chewable tablets,22,546.0,11338801,1.9402404187179934e-06
2020-01-01,Y63,Atorvastatin,Atorvastatin 60mg tablets,416,10659.0,8933862,4.65644085391066e-05
2020-01-01,Y58,Atorvastatin,Lipitor 10mg tablets,256,10014.0,5874580,4.357758341872951e-05
2020-01-01,Y59,Atorvastatin,Lipitor 10mg chewable tablets,17,364.0,9405869,1.807382178084768e-06
2020-01-01,Y59,Atorvastatin,Lipitor 10mg tablets,627,24371.0,9405869,6.666050739171468e-05
2020-01-01,Y60,Atorvastatin,Atorvastatin 40mg tablets,194795,6292737.0,11338801,0.01717950601655325
2020-01-01,Y60,Atorvastatin,Atorvastatin 20mg chewable tablets sugar free,280,11265.0,11338801,2.469396896550173e-05
2020-01-01,Y60,Atorvastatin,Lipitor 80mg tablets,128,4011.0,11338801,1.1288671527086506e-05
2020-01-01,Y62,Atorvastatin,Atorvastatin 80mg tablets,76839,2218285.0,7571377,0.010148616295292125
2020-01-01,Y59,Atorvastatin,Lipitor 20mg chewable tablets,41,1360.0,9405869,4.358980547145618e-06
2020-01-01,Y58,Atorvastatin,Lipitor 80mg tablets,52,1712.0,5874580,8.851696631929431e-06
2020-01-01,Y58,Atorvastatin,Atorvastatin 80mg tablets,46092,1396027.0,5874580,0.007846007714594065
2020-01-01,Y63,Atorvastatin,Atorvastatin 30mg tablets,87,2884.0,8933862,9.73822967043816e-06
2020-01-01,Y62,Atorvastatin,Atorvastatin 60mg tablets,93,2912.0,7571377,1.2283102532075738e-05
2020-01-01,Y61,Atorvastatin,Atorvastatin 20mg chewable tablets sugar free,78,3278.0,6948512,1.1225424954292372e-05
2020-01-01,Y62,Atorvastatin,Lipitor 10mg chewable tablets,11,308.0,7571377,1.4528400844390657e-06
2020-01-01,Y60,Atorvastatin,Lipitor 10mg tablets,726,25976.0,11338801,6.402793381769377e-05
2020-01-01,Y58,Atorvastatin,Lipitor 10mg chewable tablets,5,174.0,5874580,8.511246761470607e-07
2020-01-01,Y61,Atorvastatin,Lipitor 80mg tablets,45,1652.0,6948512,6.476206704399445e-06
2020-01-01,Y56,Atorvastatin,Atorvastatin 20mg/5ml oral suspension,23,4390.0,10249920,2.243919952545971e-06
2020-01-01,Y59,Atorvastatin,Atorvastatin 80mg tablets,56241,1933487.0,9405869,0.005979351828097968
2020-01-01,Y62,Atorvastatin,Atorvastatin 10mg chewable tablets sugar free,74,2163.0,7571377,9.773651477135533e-06
2020-01-01,Y62,Atorvastatin,Lipitor 80mg tablets,118,3747.0,7571377,1.5585011814891795e-05
2020-01-01,Y63,Atorvastatin,Atorvastatin 80mg tablets,133619,3340698.0,8933862,0.014956465636026166
2020-01-01,Y58,Atorvastatin,Atorvastatin 20mg chewable tablets sugar free,88,2976.0,5874580,1.4979794300188269e-05
2020-02-01,Y62,Atorvastatin,Lipitor 10mg chewable tablets,6,168.0,7577418,7.918264506458532e-07
2020-02-01,Y63,Atorvastatin,Lipitor 80mg tablets,68,2268.0,8937566,7.608335423760787e-06
2020-02-01,Y61,Atorvastatin,Atorvastatin 10mg tablets,77331,2510940.0,6955178,0.011118478923185
2020-02-01,Y58,Atorvastatin,Lipitor 20mg tablets,320,10684.0,5878589,5.443483121544983e-05
2020-02-01,Y62,Atorvastatin,Atorvastatin 40mg tablets,141378,4432854.0,7577418,0.01865780665656824
2020-02-01,Y59,Atorvastatin,Atorvastatin 60mg tablets,216,7336.0,9413643,2.2945420811050514e-05
2020-02-01,Y60,Atorvastatin,Lipitor 20mg chewable tablets,22,738.0,11344835,1.939208459179882e-06
2020-02-01,Y58,Atorvastatin,Atorvastatin 20mg chewable tablets sugar free,88,3112.0,5878589,1.4969578584248703e-05
2020-02-01,Y59,Atorvastatin,Atorvastatin 80mg tablets,52384,1800766.0,9413643,0.005564689461879955
2020-02-01,Y58,Atorvastatin,Atorvastatin 60mg tablets,110,3900.0,5878589,1.871197323031088e-05
2020-02-01,Y61,Atorvastatin,Atorvastatin 10mg chewable tablets sugar free,35,925.0,6955178,5.0322220365891425e-06
2020-02-01,Y62,Atorvastatin,Atorvastatin 80mg tablets,69947,2020819.0,7577418,0.00923098079055425
2020-02-01,Y63,Atorvastatin,Lipitor 10mg tablets,373,12397.0,8937566,4.1733957545040785e-05
2020-02-01,Y61,Atorvastatin,Lipitor 20mg chewable tablets,6,236.0,6955178,8.62666634843853e-07
2020-02-01,Y60,Atorvastatin,Lipitor 40mg tablets,303,10360.0,11344835,2.6708189233250196e-05
2020-02-01,Y61,Atorvastatin,Atorvastatin 20mg tablets,198518,6385852.0,6955178,0.02854247583598867
2020-02-01,Y61,Atorvastatin,Atorvastatin 30mg tablets,138,4704.0,6955178,1.984133260140862e-05
2020-02-01,Y56,Atorvastatin,Atorvastatin 80mg tablets,63385,1656833.0,10269606,0.006172096573130459
2020-02-01,Y56,Atorvastatin,Atorvastatin 40mg tablets,167254,4974297.0,10269606,0.0162863112762067
2020-02-01,Y63,Atorvastatin,Atorvastatin 20mg/5ml oral suspension,30,8170.0,8937566,3.3566185693062296e-06
2020-02-01,Y62,Atorvastatin,Atorvastatin 20mg/5ml oral solution,6,581.0,7577418,7.918264506458532e-07
2020-02-01,Y60,Atorvastatin,Lipitor 80mg tablets,119,3862.0,11344835,1.048935484738209e-05
2020-02-01,Y59,Atorvastatin,Lipitor 40mg tablets,499,16695.0,9413643,5.3008171225528735e-05
2020-02-01,Y58,Atorvastatin,Atorvastatin 10mg tablets,51362,1732071.0,5878589,0.008737130627774795
2020-02-01,Y62,Atorvastatin,Lipitor 40mg tablets,212,7294.0,7577418,2.7977867922820148e-05
2020-02-01,Y62,Atorvastatin,Atorvastatin 10mg chewable tablets sugar free,83,2428.0,7577418,1.0953599233934303e-05
2020-02-01,Y60,Atorvastatin,Atorvastatin 20mg tablets,356354,12044955.0,11344835,0.03141112233011763
2020-02-01,Y60,Atorvastatin,Atorvastatin 20mg chewable tablets sugar free,235,10129.0,11344835,2.071427217760329e-05
2020-02-01,Y58,Atorvastatin,Lipitor 80mg tablets,54,1848.0,5878589,9.185877767607159e-06
2020-02-01,Y58,Atorvastatin,Lipitor 10mg chewable tablets,1,28.0,5878589,1.7010884754828073e-07
2020-02-01,Y58,Atorvastatin,Atorvastatin 40mg tablets,102999,3282448.0,5878589,0.017521041188625366
2020-02-01,Y59,Atorvastatin,Lipitor 10mg tablets,522,21854.0,9413643,5.545143362670541e-05
2020-02-01,Y60,Atorvastatin,Atorvastatin 10mg chewable tablets sugar free,100,2951.0,11344835,8.8145839053631e-06
2020-02-01,Y58,Atorvastatin,Atorvastatin 20mg/5ml oral solution,1,560.0,5878589,1.7010884754828073e-07
2020-02-01,Y56,Atorvastatin,Atorvastatin 10mg tablets,64146,2438926.0,10269606,0.0062461987344013
2020-02-01,Y56,Atorvastatin,Lipitor 80mg tablets,45,1869.0,10269606,4.381862361613484e-06
2020-02-01,Y56,Atorvastatin,Lipitor 20mg tablets,315,15131.0,10269606,3.0673036531294383e-05
2020-02-01,Y61,Atorvastatin,Atorvastatin 60mg tablets,342,11039.0,6955178,4.917199818609962e-05
2020-02-01,Y59,Atorvastatin,Atorvastatin 20mg/5ml oral suspension,11,3580.0,9413643,1.1685168005627578e-06
2020-02-01,Y59,Atorvastatin,Atorvastatin 10mg chewable tablets sugar free,62,2310.0,9413643,6.586185603171907e-06
2020-02-01,Y60,Atorvastatin,Atorvastatin 10mg tablets,117823,3971974.0,11344835,0.010385607194815967
